bostonHousing,0.0001,0.001,0.4533371031284332,0.45719364285469055,0.4573688805103302,0.4574443995952606,-0.7507774432500204,4.205104112625122
bostonHousing,0.0001,0.01,0.3907081186771393,0.4528651535511017,0.45510756969451904,0.45643436908721924,-0.7834581534067789,3.9438690344492593
bostonHousing,0.0001,0.1,0.06581971794366837,0.3525930643081665,0.4020693004131317,0.4227027893066406,-0.5035800834496816,2.970827500025431
bostonHousing,0.0001,1.0,0.040777724236249924,0.054437484592199326,0.07357749342918396,0.14686472713947296,-0.7134044766426086,3.663844426472982
bostonHousing,0.001,0.001,0.4529378414154053,0.4571111798286438,0.45734673738479614,0.4574054777622223,-0.862444539864858,4.736645221710205
bostonHousing,0.001,0.01,0.3878497779369354,0.452942430973053,0.4551076591014862,0.4562893211841583,-0.6839567422866821,3.6758152643839517
bostonHousing,0.001,0.1,0.06696305423974991,0.3523775637149811,0.4051108658313751,0.4261833727359772,-0.5251461962858835,3.153555154800415
bostonHousing,0.001,1.0,0.03433142602443695,0.052025359123945236,0.07404652237892151,0.1519477665424347,-0.8002568284670513,3.363231102625529
bostonHousing,0.01,0.001,0.4529167413711548,0.45718273520469666,0.4573573172092438,0.4574473798274994,-0.7592354218165079,3.752605597178141
bostonHousing,0.01,0.01,0.3836853504180908,0.4530426263809204,0.45517364144325256,0.45593416690826416,-0.809581975142161,4.388944625854492
bostonHousing,0.01,0.1,0.0676632970571518,0.35488006472587585,0.4035862386226654,0.4277718663215637,-0.5144105851650238,3.636260906855265
bostonHousing,0.01,1.0,0.03839206323027611,0.052681710571050644,0.06374289095401764,0.14208410680294037,-0.3472285320361455,3.5391499201456704
bostonHousing,0.1,0.001,0.45345690846443176,0.45731621980667114,0.45739874243736267,0.45747214555740356,-0.7477214733759562,4.071029583613078
bostonHousing,0.1,0.01,0.3878382444381714,0.4522288739681244,0.4554486572742462,0.4566071629524231,-0.8008922338485718,4.179681062698364
bostonHousing,0.1,0.1,0.070706807076931,0.35726198554039,0.4105791449546814,0.4287795424461365,-0.42928685744603473,3.1072676181793213
bostonHousing,0.1,1.0,0.03368586301803589,0.052234847098588943,0.07184496521949768,0.1712803989648819,-0.6249763419230778,3.0743448734283447
bostonHousing,1.0,0.001,0.4624102711677551,0.4583558142185211,0.45755788683891296,0.4575657248497009,-1.1764545838038127,7.69081465403239
bostonHousing,1.0,0.01,0.445070743560791,0.45555925369262695,0.45459091663360596,0.45730867981910706,-1.0942618449529011,6.856618086496989
bostonHousing,1.0,0.1,0.06960106641054153,0.39225757122039795,0.41248181462287903,0.43277403712272644,-0.4882570505142212,3.157296895980835
bostonHousing,1.0,1.0,0.03425776958465576,0.052265945822000504,0.07087665796279907,0.16449421644210815,-0.27180350820223487,2.301920016606649
bostonHousing,2.0,0.001,0.46877747774124146,0.4606105387210846,0.4576073884963989,0.4575999081134796,-1.2961986462275188,8.921844164530436
bostonHousing,2.0,0.01,0.46753451228141785,0.46052730083465576,0.4576384425163269,0.4575931131839752,-1.4679125547409058,10.332512537638346
bostonHousing,2.0,0.1,0.08495298027992249,0.4025077521800995,0.40819379687309265,0.4375428259372711,-0.5407090584437052,3.501797596613566
bostonHousing,2.0,1.0,0.036017388105392456,0.05558456853032112,0.07590603828430176,0.16175009310245514,-0.6021158297856649,3.3249903519948325

concrete,0.0001,0.001,0.4464205503463745,0.4571901857852936,0.4574877619743347,0.4576338529586792,-1.0032907923062642,9.787281036376953
concrete,0.0001,0.01,0.23815664649009705,0.44969847798347473,0.45229828357696533,0.45670968294143677,-0.8548117677370707,7.725539843241374
concrete,0.0001,0.1,0.03670012578368187,0.26022809743881226,0.31958791613578796,0.4293765723705292,-0.6090686917304993,5.717268943786621
concrete,0.0001,1.0,0.025196917355060577,0.03908403962850571,0.05857512354850769,0.1560349017381668,-0.37008660038312274,5.235380490620931
concrete,0.001,0.001,0.44591712951660156,0.45718470215797424,0.45743894577026367,0.45758628845214844,-1.0080226461092632,10.189040501912435
concrete,0.001,0.01,0.24291902780532837,0.4489482045173645,0.4521314799785614,0.45649802684783936,-0.874297579129537,8.010382334391275
concrete,0.001,0.1,0.04019518569111824,0.24741554260253906,0.3163565397262573,0.42123234272003174,-0.6413253347078959,6.52498737970988
concrete,0.001,1.0,0.028147000819444656,0.0430879220366478,0.06301568448543549,0.14548826217651367,-0.3959841827551524,5.60077444712321
concrete,0.01,0.001,0.4445264935493469,0.4571823179721832,0.45738643407821655,0.4576529264450073,-1.003797471523285,9.900154749552408
concrete,0.01,0.01,0.22394779324531555,0.4496782720088959,0.4512573182582855,0.456682950258255,-0.8560035030047098,8.055595397949219
concrete,0.01,0.1,0.0337027832865715,0.266345351934433,0.30919545888900757,0.4259834885597229,-0.5635276436805725,5.638870716094971
concrete,0.01,1.0,0.02519598789513111,0.03678297996520996,0.06158224865794182,0.17110854387283325,-0.3695138891537984,5.163453102111816
concrete,0.1,0.001,0.44639667868614197,0.4573117792606354,0.4574798345565796,0.4576534330844879,-1.040099024772644,10.749961217244467
concrete,0.1,0.01,0.21949352324008942,0.44870617985725403,0.4519540071487427,0.4569404125213623,-0.8775003751118978,8.208423137664795
concrete,0.1,0.1,0.036104459315538406,0.24582794308662415,0.33410829305648804,0.42116424441337585,-0.5630794763565063,5.538778940836589
concrete,0.1,1.0,0.024625172838568687,0.03585432842373848,0.05707818269729614,0.16735172271728516,-0.4687030514081319,5.820770899454753
concrete,1.0,0.001,0.46758565306663513,0.4584769606590271,0.45771315693855286,0.45771875977516174,-1.2106434901555378,14.81313705444336
concrete,1.0,0.01,0.38546222448349,0.45427098870277405,0.4539531171321869,0.4576359689235687,-1.090189814567566,12.23757298787435
concrete,1.0,0.1,0.037586551159620285,0.29113972187042236,0.3547265827655792,0.4296095669269562,-0.5779315630594889,5.9472635587056475
concrete,1.0,1.0,0.03523171320557594,0.0380365252494812,0.059398502111434937,0.141954705119133,-0.4455271561940511,5.5553669929504395
concrete,2.0,0.001,0.45911905169487,0.46079105138778687,0.45777130126953125,0.4577685594558716,-1.242322285970052,15.432179768880209
concrete,2.0,0.01,0.458274781703949,0.46079060435295105,0.4577922821044922,0.4577552378177643,-1.2354709704717,15.304091135660807
concrete,2.0,0.1,0.036931395530700684,0.3172488510608673,0.3575815260410309,0.4435186982154846,-0.6796419421831766,7.130224545796712
concrete,2.0,1.0,0.027475601062178612,0.03678997606039047,0.06263623386621475,0.16237127780914307,-0.41805601119995117,5.531986077626546

energy,0.0001,0.001,0.44680511951446533,0.4559643566608429,0.45604661107063293,0.4566168785095215,-0.44780561327934265,3.0646793842315674
energy,0.0001,0.01,0.31161823868751526,0.44747480750083923,0.4451528489589691,0.45424121618270874,-0.395833561817805,2.777094841003418
energy,0.0001,0.1,0.03811736777424812,0.2547752559185028,0.23017211258411407,0.3925326466560364,0.009742684662342072,1.7415971358617146
energy,0.0001,1.0,0.025164121761918068,0.03252454102039337,0.027195200324058533,0.09627323597669601,0.6190543373425802,1.2337697744369507
energy,0.001,0.001,0.4467504322528839,0.45596742630004883,0.45601215958595276,0.45663660764694214,-0.47363601128260296,3.04577898979187
energy,0.001,0.01,0.3102089464664459,0.447213351726532,0.44660839438438416,0.4536384642124176,-0.4084976216157277,2.8093156814575195
energy,0.001,0.1,0.038456324487924576,0.2502405047416687,0.2400093823671341,0.3942505121231079,0.06496879706780116,1.5206385850906372
energy,0.001,1.0,0.02811221405863762,0.029409850016236305,0.02953907661139965,0.10463996231555939,0.6271059115727743,1.2275277773539226
energy,0.01,0.001,0.4458453953266144,0.45592010021209717,0.45594048500061035,0.4566780626773834,-0.4781108597914378,3.0905627409617105
energy,0.01,0.01,0.3006836771965027,0.44577059149742126,0.44535836577415466,0.45430997014045715,-0.43418291211128235,2.9040114879608154
energy,0.01,0.1,0.04111076518893242,0.260257750749588,0.25168532133102417,0.40221133828163147,-0.021399876723686855,1.925887147585551
energy,0.01,1.0,0.02526804432272911,0.03189263492822647,0.02700713835656643,0.0957365334033966,0.5732338627179464,1.1474205652872722
energy,0.1,0.001,0.4457400143146515,0.4562438130378723,0.4560260474681854,0.4565838575363159,-0.4742172062397003,3.3149147033691406
energy,0.1,0.01,0.2990192770957947,0.44730663299560547,0.44461584091186523,0.4544447362422943,-0.4241824547449748,3.02780810991923
energy,0.1,0.1,0.03652971610426903,0.2646441161632538,0.23309031128883362,0.3959850072860718,0.015431468219806751,1.9981921116511028
energy,0.1,1.0,0.02457323484122753,0.030673010274767876,0.026850154623389244,0.10135580599308014,0.6105490128199259,0.8709984223047892
energy,1.0,0.001,0.4660693109035492,0.45762157440185547,0.4568541646003723,0.4568525552749634,-1.2627890904744465,9.404393831888834
energy,1.0,0.01,0.3403324484825134,0.45130565762519836,0.448737770318985,0.4557366967201233,-0.5895911455154419,3.6462246576944985
energy,1.0,0.1,0.038979142904281616,0.2911697328090668,0.2644524872303009,0.4017016887664795,-0.03559385736783346,2.2499794960021973
energy,1.0,1.0,0.023396627977490425,0.02914251759648323,0.026402324438095093,0.10508459061384201,0.6299971143404642,1.310176968574524
energy,2.0,0.001,0.45693767070770264,0.4597914516925812,0.4569251239299774,0.4569012224674225,-1.2234888474146526,9.057429631551107
energy,2.0,0.01,0.4428524076938629,0.4583706259727478,0.45518311858177185,0.45631736516952515,-1.2454384962717693,9.235450426737467
energy,2.0,0.1,0.03669492527842522,0.33381855487823486,0.2862696945667267,0.4176090359687805,-0.16311202943325043,2.514578024546305
energy,2.0,1.0,0.02312914840877056,0.030607914552092552,0.02662847563624382,0.10979961603879929,0.5522591173648834,1.2604976892471313

kin8nm,0.0001,0.001,0.3664378821849823,0.4671078622341156,0.4690815508365631,0.47049522399902344,-1.1105714241663616,0.18752521773179373
kin8nm,0.0001,0.01,0.036291949450969696,0.3406890630722046,0.39478039741516113,0.4604767858982086,-0.7915643453598022,0.12164674699306488
kin8nm,0.0001,0.1,0.020149437710642815,0.03991318121552467,0.06761067360639572,0.2211124151945114,-0.47652801871299744,0.087957168618838
kin8nm,0.0001,1.0,0.01996983215212822,0.027607757598161697,0.038219355046749115,0.07848940789699554,-0.46989161769549054,0.09038604299227397
kin8nm,0.001,0.001,0.3728359639644623,0.46787211298942566,0.4692682921886444,0.47066110372543335,-1.1024272441864014,0.1834067404270172
kin8nm,0.001,0.01,0.034177057445049286,0.3317050635814667,0.3897385001182556,0.45686739683151245,-0.7863708933194479,0.12061011294523875
kin8nm,0.001,0.1,0.021332819014787674,0.04576379805803299,0.08056933432817459,0.22733546793460846,-0.5121666590372721,0.09455893933773041
kin8nm,0.001,1.0,0.01848488301038742,0.027209516614675522,0.038130223751068115,0.07130031287670135,-0.43038398027420044,0.08709188054005305
kin8nm,0.01,0.001,0.3725912272930145,0.4678201377391815,0.46895095705986023,0.47066882252693176,-1.0982213815053303,0.18200515707333884
kin8nm,0.01,0.01,0.037478573620319366,0.3303675353527069,0.38678133487701416,0.4591999650001526,-0.7946252226829529,0.1214958926041921
kin8nm,0.01,0.1,0.021259799599647522,0.041783407330513,0.06640578806400299,0.2003185749053955,-0.5086936950683594,0.09488461663325627
kin8nm,0.01,1.0,0.02104450762271881,0.03089924529194832,0.040223609656095505,0.07890807092189789,-0.45416982968648273,0.08942350248495738
kin8nm,0.1,0.001,0.3672294616699219,0.4673648476600647,0.46887704730033875,0.47051575779914856,-1.0790515740712483,0.17823768655459085
kin8nm,0.1,0.01,0.03353011980652809,0.3273681700229645,0.3900950849056244,0.456536203622818,-0.8015502293904623,0.12393493205308914
kin8nm,0.1,0.1,0.02037215232849121,0.04534437134861946,0.06449630856513977,0.20996186137199402,-0.4848232865333557,0.0878858615954717
kin8nm,0.1,1.0,0.019959378987550735,0.029014091938734055,0.03935275226831436,0.0789799615740776,-0.4356520672639211,0.08714442948500316
kin8nm,1.0,0.001,0.4765596091747284,0.47142335772514343,0.47066301107406616,0.47095558047294617,-1.2664522329966228,0.24775069455305734
kin8nm,1.0,0.01,0.036828603595495224,0.36826086044311523,0.4174857437610626,0.4625789225101471,-0.8423068126042684,0.1380592336257299
kin8nm,1.0,0.1,0.020997073501348495,0.040997155010700226,0.070164255797863,0.255633682012558,-0.49399156371752423,0.0923001194993655
kin8nm,1.0,1.0,0.01949808932840824,0.029873432591557503,0.03751751780509949,0.07514754682779312,-0.4529270529747009,0.09231034169594447
kin8nm,2.0,0.001,0.4733588397502899,0.4733593761920929,0.47102412581443787,0.47099825739860535,-1.2906708717346191,0.2535543938477834
kin8nm,2.0,0.01,0.05040077492594719,0.41328155994415283,0.4253135025501251,0.4691721200942993,-1.0192326704661052,0.17824100951353708
kin8nm,2.0,0.1,0.021319294348359108,0.045353569090366364,0.09079723060131073,0.254094660282135,-0.5187405447165171,0.09766047199567159
kin8nm,2.0,1.0,0.020959269255399704,0.02876834198832512,0.039089135825634,0.08094040304422379,-0.46047820647557575,0.0899392341574033

power-plant,0.0001,0.001,0.11436765640974045,0.45706191658973694,0.45738542079925537,0.46625953912734985,-0.47468996047973633,4.873317718505859
power-plant,0.0001,0.01,0.04077209159731865,0.3159855604171753,0.32514920830726624,0.42398256063461304,-0.32280076543490094,4.291080792744954
power-plant,0.0001,0.1,0.035462647676467896,0.05691803991794586,0.0530884712934494,0.13081665337085724,-0.14020315806070963,4.0750125249226885
power-plant,0.0001,1.0,0.03825988247990608,0.04325760528445244,0.04149983823299408,0.07953155785799026,-0.12434078256289165,4.070291916529338
power-plant,0.001,0.001,0.10789825767278671,0.45922932028770447,0.456295907497406,0.4667849838733673,-0.47766443093617755,4.823425928751628
power-plant,0.001,0.01,0.04403882846236229,0.3148249089717865,0.30194857716560364,0.42009592056274414,-0.31360554695129395,4.172580242156982
power-plant,0.001,0.1,0.03433837369084358,0.04978184774518013,0.049393706023693085,0.1218462586402893,-0.12856211513280869,4.033291339874268
power-plant,0.001,1.0,0.03797762095928192,0.04233343526721001,0.04071837663650513,0.06788467615842819,-0.09908322741587956,4.0158882935841875
power-plant,0.01,0.001,0.10849472135305405,0.4585978090763092,0.4572831988334656,0.46661362051963806,-0.47543665766716003,4.639663378397624
power-plant,0.01,0.01,0.037958305329084396,0.3100641965866089,0.3125368654727936,0.42097073793411255,-0.3225485881169637,4.337765455245972
power-plant,0.01,0.1,0.037859611213207245,0.05527723580598831,0.055033255368471146,0.12984700500965118,-0.1356682007511457,3.9856109619140625
power-plant,0.01,1.0,0.03551995009183884,0.03824693709611893,0.04253162816166878,0.07836102694272995,-0.12446565181016922,4.11041784286499
power-plant,0.1,0.001,0.11015182733535767,0.45893391966819763,0.45610204339027405,0.4668346643447876,-0.4601579507191976,4.6709052721659345
power-plant,0.1,0.01,0.043785035610198975,0.29599952697753906,0.3112635016441345,0.4031284749507904,-0.3220462401707967,4.1632148424784345
power-plant,0.1,0.1,0.039190374314785004,0.056928057223558426,0.05538703873753548,0.13204729557037354,-0.13695775717496872,4.078485568364461
